Participant,Stimulus,Trial,Time,Gaze_x,Gaze_y,Type,Target_TopLeft_x,Target_TopLeft_y,Target_BottomRight_x,Target_BottomRight_y
S002,Female_003_v,17.0,0.195,407.0,7.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,0.268,416.0,47.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,0.335,352.0,49.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,0.407,372.0,80.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,0.484,398.0,147.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,0.56,364.0,210.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,0.632,343.0,212.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,0.706,418.0,252.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,0.82,430.0,302.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,0.984,397.0,341.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.058,392.0,353.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.129,404.0,355.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.205,345.0,339.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.283,304.0,317.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.358,347.0,299.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.428,314.0,269.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.507,266.0,244.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.584,164.0,204.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.66,231.0,214.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.729,237.0,277.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.803,259.0,333.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.88,330.0,375.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_003_v,17.0,1.955,429.0,437.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_023_h,18.0,0.016,495.0,431.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_023_h,18.0,0.075,489.0,395.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_023_h,18.0,0.133,389.0,344.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_023_h,18.0,0.215,460.0,323.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_023_h,18.0,0.276,456.0,304.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_023_h,18.0,0.343,390.0,284.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_023_h,18.0,0.412,368.0,250.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_023_h,18.0,-0.113,365.0,251.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,-0.046,377.0,225.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.016,376.0,192.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.243,351.0,205.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.328,260.0,211.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.391,239.0,222.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.466,205.0,257.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.542,241.0,274.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.612,297.0,297.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.684,348.0,321.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.796,395.0,292.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,0.983,553.0,332.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.063,642.0,348.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.144,686.0,310.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.214,727.0,302.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.287,632.0,324.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.362,639.0,346.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.437,566.0,339.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.507,394.0,343.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.583,308.0,352.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.66,277.0,349.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.733,179.0,330.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.804,180.0,331.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_023_h,18.0,1.884,227.0,366.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.017,237.0,336.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_042_h,19.0,0.078,216.0,324.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_042_h,19.0,0.148,223.0,320.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_042_h,19.0,0.209,204.0,288.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_042_h,19.0,0.277,255.0,240.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_042_h,19.0,0.345,302.0,203.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_042_h,19.0,-0.209,290.0,209.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,-0.048,235.0,199.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.011,278.0,249.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.244,281.0,236.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.327,371.0,217.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.394,318.0,260.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.468,376.0,309.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.543,439.0,293.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.618,477.0,310.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.693,492.0,292.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.762,424.0,277.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.838,500.0,301.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,0.914,534.0,339.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.003,580.0,326.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.075,590.0,351.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.151,532.0,345.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.231,575.0,382.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.308,610.0,414.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.38,593.0,401.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.457,580.0,439.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.532,615.0,460.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.609,604.0,491.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.689,583.0,530.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.757,534.0,523.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.843,358.0,431.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_042_h,19.0,1.922,386.0,441.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.013,451.0,492.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_019_v,20.0,0.077,439.0,449.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_019_v,20.0,0.127,411.0,466.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_019_v,20.0,0.211,332.0,460.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_019_v,20.0,0.304,292.0,456.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_019_v,20.0,0.373,333.0,437.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_019_v,20.0,0.434,276.0,405.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_019_v,20.0,-0.113,277.0,386.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,-0.048,440.0,339.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.012,525.0,317.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.247,462.0,312.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.324,438.0,308.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.394,415.0,302.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.467,429.0,325.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.537,430.0,321.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.613,283.0,275.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.689,280.0,248.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.764,229.0,208.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,0.875,251.0,201.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.058,219.0,207.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.129,213.0,208.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.204,289.0,199.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.285,199.0,151.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.364,205.0,124.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.428,258.0,101.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.504,296.0,107.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.587,255.0,123.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.707,206.0,111.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.808,262.0,149.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_019_v,20.0,1.894,311.0,194.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.013,138.0,126.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_009_h,21.0,0.079,24.0,99.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_009_h,21.0,0.153,-174.0,0.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_009_h,21.0,0.225,-200.0,28.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_009_h,21.0,0.289,-175.0,74.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_009_h,21.0,0.359,-199.0,31.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_009_h,21.0,0.428,-114.0,41.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_009_h,21.0,-0.129,-180.0,-68.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,-0.057,-194.0,-114.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.013,-214.0,-94.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.142,-49.0,-54.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.234,50.0,-42.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.312,80.0,27.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.386,107.0,115.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.458,106.0,107.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.534,113.0,170.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.612,175.0,165.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.686,71.0,195.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.756,36.0,143.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.834,118.0,83.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.917,275.0,90.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,0.992,555.0,159.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.061,819.0,201.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.137,1043.0,287.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.212,1237.0,391.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.286,1369.0,478.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.356,1512.0,515.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.431,1593.0,525.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.508,1736.0,517.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.576,1750.0,482.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.653,1826.0,441.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.73,1871.0,416.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.805,1897.0,390.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_009_h,21.0,1.877,1922.0,353.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.016,1613.0,178.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_025_h,22.0,0.075,1225.0,100.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_025_h,22.0,0.154,955.0,46.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_025_h,22.0,0.223,712.0,22.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_025_h,22.0,0.285,566.0,2.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_025_h,22.0,0.352,481.0,2.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_025_h,22.0,0.42,405.0,-21.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Opposite-sex_couple_025_h,22.0,-0.11,378.0,-28.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,-0.043,336.0,-51.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.014,337.0,-47.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.293,341.0,-43.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.384,382.0,-27.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.463,471.0,-27.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.543,525.0,-2.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.616,581.0,18.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.692,580.0,34.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.774,591.0,38.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.853,599.0,31.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,0.943,639.0,38.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.012,667.0,61.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.086,623.0,63.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.16,643.0,56.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.236,663.0,55.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.309,648.0,56.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.401,622.0,43.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.483,619.0,49.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.559,659.0,42.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.634,651.0,16.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.703,642.0,16.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.779,707.0,0.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.853,676.0,-5.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Opposite-sex_couple_025_h,22.0,1.92,714.0,-6.0,Image,177.90000915527344,53.60000228881836,914.9000091552734,606.6000022888184
S002,Female_007_v,23.0,0.022,724.0,92.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_007_v,23.0,0.098,650.0,145.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_007_v,23.0,0.191,664.0,173.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_007_v,23.0,0.274,687.0,208.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_007_v,23.0,0.354,747.0,247.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_007_v,23.0,0.423,762.0,292.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
S002,Female_007_v,23.0,-0.146,765.0,308.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,-0.06,819.0,335.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.013,867.0,368.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.246,810.0,353.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.334,815.0,298.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.416,858.0,280.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.502,807.0,249.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.588,775.0,209.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.661,772.0,179.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.739,743.0,176.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.828,732.0,186.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,0.945,735.0,184.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.12,745.0,169.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.198,747.0,156.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.271,706.0,149.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.354,681.0,151.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.447,729.0,150.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.532,665.0,97.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.618,671.0,90.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.694,724.0,107.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.772,691.0,107.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.842,678.0,112.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_007_v,23.0,1.923,679.0,110.0,Image,339.3999938964844,53.60000228881836,753.3999938964844,606.6000022888184
S002,Female_022_h,24.0,0.014,752.0,268.0,Fixation Cross,546.4000244140625,334.0,546.4000244140625,334.0
